ORDER_ID,RUSH_CHARGE
70823,5
70832,5
70839,5
70849,5
70864,5
70875,5
70893,5
70911,5
70917,5
70979,5
70998,5
71016,5
71048,5
71066,5
71081,5
71094,5
71103,5
71116,5
71125,5
71126,5
71210,5
71247,5
71260,5
71281,5
71329,5
71368,5
71369,5
71386,5
71397,5
71414,5
71436,5
71446,5
71447,5
71468,5
71482,5
71513,5
71519,5
71563,5
71586,5
71708,5
71721,5
71745,5
71798,5
71813,5
71855,5
71856,5
71860,5
71890,5
71911,5
71925,5
71946,5
71977,5
72075,5
72085,5
72109,5
72126,5
72131,5
72132,5
72145,5
72192,5
72193,5
72226,5
72227,5
72234,5
72243,5
72254,5
72268,5
72269,5
72300,5
72343,5
72378,5
72379,5
72400,5
72485,5
72498,5
72654,5
72658,5
72665,5
72676,5
72729,5
72733,5
72736,5
72742,5
72751,5
72760,5
72767,5
72776,5
72790,5
72804,5
72808,5
72810,5
72817,5
72888,5
72914,5
72959,5
72976,5
72984,5
73022,5
73025,5
73030,5
73050,5
73059,5
73062,5
73072,5
73094,5
73133,5
73147,5
73185,5
73197,5
73203,5
73218,5
73258,5
73309,5
73316,5
73350,5
73358,5
73384,5
73391,5
73430,5
73453,5
73463,5
73516,5
73519,5
73583,5
73598,5
73610,5
73615,5
73619,5
73640,5
73649,5
73666,5
73701,5
73702,5
73714,5
73725,5
73742,5
73773,5
73805,5
73849,5
73871,5
73885,5
73886,5
73910,5
73938,5
73958,5
74014,5
74035,5
74051,5
74053,5
74060,5
74097,5
74110,5
74126,5
74133,5
74144,5
74157,5
74163,5
74168,5
74176,5
74178,5
74189,5
74241,5
74255,5
74258,5
74279,5
74301,5
74344,5
74345,5
74347,5
74350,5
74366,5
74429,5
74430,5
74435,5
74452,5
74470,5
74515,5
74537,5
74543,5
74553,5
74566,5
74569,5
74595,5
74607,5
74611,5
74627,5
74714,5
74741,5
74749,5
74772,5
74802,5
74806,5
74818,5
74835,5
74848,5
74854,5
74880,5
74913,5
74952,5
74957,5
74986,5
74992,5
75014,5
75018,5
75024,5
75055,5
75136,5
75138,5
75152,5
75154,5
75184,5
75185,5
75217,5
75245,5
75256,5
75264,5
75277,5
75292,5
75303,5
75340,5
75342,5
75356,5
75370,5
75390,5
75399,5
75444,5
75463,5
75472,5
75478,5
75503,5
75527,5
75545,5
75584,5
75588,5
75607,5
75624,5
75675,5
75784,5
75786,5
75833,5
75846,5
75850,5
75884,5
75893,5
75929,5
75936,5
75965,5
75977,5
75990,5
76049,5
76061,5
76070,5
76149,5
76151,5
76183,5
76186,5
76222,5
76272,5
76298,5
76324,5
76364,5
76410,5
76459,5
76461,5
76483,5
76509,5
76512,5
76554,5
76566,5
76585,5
76599,5
76610,5
76614,5
76650,5
76712,5
76728,5
76752,5
76768,5
76823,5
76833,5
76838,5
76858,5
76864,5
76888,5
76897,5
76901,5
76939,5
76951,5
76989,5
76991,5
77014,5
77018,5
77034,5
77061,5
77079,5
77092,5
77103,5
77115,5
77145,5
77220,5
77245,5
77253,5
77284,5
77287,5
77308,5
77336,5
77378,5
77383,5
77397,5
77424,5
77455,5
77468,5
77469,5
77498,5
77513,5
77515,5
77534,5
77554,5
77573,5
77585,5
77590,5
77605,5
77625,5
77640,5
77648,5
77651,5
77653,5
77674,5
77708,5
77777,5
77787,5
77802,5
77806,5
77822,5
77827,5
77871,5
77925,5
77927,5
77951,5
77977,5
77992,5
78004,5
78054,5
78055,5
78071,5
78099,5
78109,5
78116,5
78121,5
78145,5
78158,5
78236,5
78275,5
78306,5
78363,5
78405,5
78416,5
78445,5
78454,5
78457,5
78487,5
78520,5
78553,5
78559,5
78678,5
78689,5
78702,5
78716,5
78751,5
78755,5
78780,5
78799,5
78816,5
78818,5
78826,5
78828,5
78872,5
78874,5
78882,5
78883,5
78907,5
78911,5
78921,5
78937,5
78966,5
79000,5
79004,5
79037,5
79047,5
79057,5
79059,5
79069,5
79083,5
79102,5
79122,5
79138,5
79157,5
79192,5
79204,5
79205,5
79215,5
79226,5
79277,5
79279,5
79308,5
79318,5
79340,5
79368,5
79369,5
79381,5
79387,5
79419,5
79436,5
79462,5
79474,5
79557,5
79575,5
79581,5
79594,5
79598,5
79610,5
79663,5
79687,5
79692,5
79693,5
79757,5
79767,5
79779,5
79781,5
79784,5
79818,5
79821,5
79834,5
79852,5
79883,5
79888,5
79906,5
79911,5
79920,5
79961,5
79986,5
80006,5
80019,5
80021,5
80042,5
80046,5
80052,5
80058,5
80076,5
80087,5
80106,5
80127,5
80155,5
80200,5
80203,5
80260,5
80286,5
80290,5
80373,5
80375,5
80409,5
80415,5
80450,5
80462,5
80467,5
80490,5
80500,5
80507,5
80563,5
80578,5
80586,5
80590,5
80611,5
80623,5
80626,5
80631,5
80639,5
80661,5
80665,5
80685,5
80735,5
80761,5
80783,5
80790,5
80792,5
80820,5
80821,5
80841,5
80859,5
80864,5
80875,5
80952,5
80959,5
80972,5
80981,5
80999,5
81022,5
81030,5
81109,5
81137,5
81164,5
81302,5
81311,5
81328,5
81332,5
81341,5
81345,5
81348,5
81362,5
81364,5
81401,5
81412,5
81414,5
81447,5
81448,5
81449,5
81457,5
81467,5
81470,5
81473,5
81490,5
81503,5
81583,5
81591,5
81598,5
81601,5
81620,5
81644,5
81685,5
81688,5
81713,5
81737,5
81740,5
81752,5
81801,5
81837,5
81884,5
81887,5
81899,5
81922,5
81925,5
81930,5
81961,5
82048,5
82140,5
82151,5
82157,5
82159,5
82185,5
82222,5
82243,5
82268,5
82282,5
82331,5
82334,5
82349,5
82362,5
82372,5
82373,5
82380,5
82390,5
82392,5
82396,5
82399,5
82431,5
82456,5
82457,5
82495,5
82527,5
82547,5
82589,5
82593,5
82597,5
82604,5
82619,5
82641,5
82658,5
82719,5
82742,5
82752,5
82766,5
82773,5
82775,5
82801,5
82830,5
82875,5
82896,5
82954,5
82967,5
82989,5
82995,5
83001,5
83013,5
83016,5
83034,5
83055,5
83090,5
83098,5
83103,5
83138,5
83140,5
83212,5
83220,5
83279,5
83282,5
83294,5
83298,5
83313,5
83316,5
83360,5
83362,5
83390,5
83404,5
83437,5
83490,5
83523,5
83541,5
83555,5
83586,5
83594,5
83601,5
83616,5
83620,5
83622,5
83623,5
83626,5
83646,5
83652,5
83677,5
83717,5
83721,5
83722,5
83730,5
83731,5
83749,5
83758,5
83768,5
83796,5
83797,5
83876,5
83884,5
83906,5
83960,5
83961,5
83979,5
83997,5
84000,5
84032,5
84072,5
84091,5
84125,5
84199,5
84252,5
84257,5
84277,5
84325,5
84328,5
84369,5
84409,5
84420,5
84463,5
84482,5
84526,5
84572,5
84573,5
84575,5
84586,5
84591,5
84607,5
84624,5
84686,5
84696,5
84705,5
84719,5
84728,5
84744,5
84745,5
84775,5
84783,5
84793,5
84806,5
84825,5
84846,5
84851,5
84861,5
84871,5
84927,5
84952,5
85039,5
85043,5
85047,5
85057,5
85075,5
85083,5
85090,5
85099,5
85116,5
85123,5
85139,5
85144,5
85173,5
85192,5
85262,5
85264,5
85275,5
85307,5
85310,5
85362,5
85374,5
85384,5
85404,5
85405,5
85415,5
85418,5
85465,5
85536,5
85574,5
85587,5
85668,5
85684,5
85685,5
85727,5
85750,5
85817,5
85835,5
85841,5
85907,5
85943,5
85957,5
85978,5
86007,5
86009,5
86017,5
86048,5
86077,5
86092,5
86114,5
86133,5
86139,5
86181,5
86233,5
86234,5
86235,5
86245,5
86280,5
86307,5
86308,5
86319,5
86375,5
86441,5
86448,5
86462,5
86479,5
86517,5
86531,5
86533,5
86534,5
86537,5
86540,5
86545,5
86547,5
86567,5
86574,5
86585,5
86599,5
86625,5
86635,5
86678,5
86761,5
86770,5
86777,5
86797,5
86806,5
86825,5
86840,5
86849,5
86866,5
86870,5
86927,5
86966,5
87031,5
87034,5
87049,5
87054,5
87060,5
87094,5
87129,5
87155,5
87164,5
87194,5
87211,5
87232,5
87263,5
87273,5
87280,5
87299,5
87308,5
87322,5
87344,5
87400,5
87412,5
87419,5
87447,5
87486,5
87536,5
87539,5
87573,5
87595,5
87626,5
87659,5
87675,5
87716,5
87719,5
87750,5
87753,5
87757,5
87776,5
87786,5
87799,5
87853,5
87861,5
87876,5
87895,5
87939,5
87940,5
87958,5
88029,5
88058,5
88104,5
88117,5
88118,5
88140,5
88145,5
88175,5
88190,5
88210,5
88251,5
88270,5
88296,5
88334,5
88345,5
88354,5
88363,5
88427,5
88471,5
88475,5
88480,5
88502,5
88505,5
88522,5
88572,5
88583,5
88585,5
88636,5
88640,5
88727,5
88805,5
88809,5
88817,5
88821,5
88825,5
88844,5
88857,5
88866,5
88905,5
88917,5
88986,5
88987,5
88997,5
89020,5
89074,5
89075,5
89082,5
89094,5
89122,5
89154,5
89170,5
89188,5
89209,5
89217,5
89218,5
89220,5
89253,5
89367,5
89374,5
89379,5
89407,5
89411,5
89440,5
89444,5
89467,5
89507,5
89520,5
89566,5
89593,5
89673,5
89690,5
89701,5
89703,5
89735,5
89765,5
89773,5
89800,5
89851,5
89867,5
89876,5
89879,5
89886,5
89921,5
89938,5
89952,5
89984,5
90001,5
90039,5
90088,5
90106,5
90109,5
90140,5
90160,5
90200,5
90226,5
90227,5
90238,5
90248,5
90250,5
90260,5
90275,5
90291,5
90317,5
90319,5
90332,5
90345,5
90351,5
90384,5
90394,5
90407,5
90431,5
90438,5
90456,5
90472,5
90474,5
90501,5
90527,5
90575,5
90614,5
90619,5
90621,5
90622,5
90659,5
90680,5
90701,5
90723,5
90765,5
90786,5
90802,5
90805,5
90811,5
90826,5
90860,5
90890,5
90891,5
90921,5
90925,5
90929,5
90952,5
90998,5
90999,5
91000,5
91022,5
91023,5
91086,5
91107,5
91168,5
91184,5
91210,5
91231,5
91240,5
91281,5
91306,5
91319,5
91329,5
91399,5
91437,5
91455,5
91467,5
91468,5
91486,5
91499,5
91506,5
91507,5
91520,5
91529,5
91545,5
91558,5
91575,5
91615,5
91655,5
91660,5
91661,5
91696,5
91768,5
91802,5
91803,5
91830,5
91842,5
91861,5
91864,5
91898,5
91906,5
91932,5
91934,5
91941,5
91948,5
91967,5
91997,5
91999,5
92007,5
92017,5
92028,5
92030,5
92061,5
92082,5
92114,5
92130,5
92136,5
92139,5
92177,5
92186,5
92187,5
92194,5
92228,5
92230,5
92243,5
92259,5
92281,5
92290,5
92349,5
92359,5
92417,5
92425,5
92453,5
92464,5
92476,5
92494,5
92504,5
92520,5
92523,5
92530,5
92542,5
92550,5
92576,5
92580,5
92587,5
92679,5
92685,5
92726,5
92778,5
92799,5
92807,5
92836,5
92844,5
92846,5
92854,5
92913,5
92936,5
92948,5
92952,5
92953,5
92954,5
92968,5
92969,5
92970,5
93034,5
93055,5
93098,5
93099,5
93116,5
93148,5
93177,5
93193,5
93228,5
93268,5
93269,5
93274,5
93275,5
93307,5
93367,5
93373,5
93403,5
93424,5
93425,5
93443,5
93453,5
93454,5
93463,5
93476,5
93485,5
93529,5
93534,5
93566,5
93577,5
93578,5
93588,5
93607,5
93644,5
93661,5
93674,5
93695,5
93698,5
93715,5
93778,5
93787,5
93799,5
93834,5
93842,5
93867,5
93882,5
93905,5
93917,5
93958,5
93988,5
94014,5
94021,5
94048,5
94059,5
94076,5
94084,5
94165,5
94194,5
94200,5
94203,5
94204,5
94208,5
94212,5
94218,5
94223,5
94225,5
94231,5
94249,5
94252,5
94253,5
94310,5
94331,5
94340,5
94344,5
94346,5
94400,5
94421,5
94422,5
94430,5
94431,5
94468,5
94469,5
94516,5
94518,5
94531,5
94534,5
94563,5
94572,5
94581,5
94605,5
94645,5
94672,5
94679,5
94691,5
94723,5
94736,5
94755,5
94758,5
94766,5
94773,5
94815,5
94835,5
94888,5
94930,5
94968,5
94983,5
94996,5
95025,5
95028,5
95040,5
95096,5
95109,5
95129,5
95146,5
95157,5
95159,5
95163,5
95192,5
95218,5
95246,5
95320,5
95344,5
95378,5
95394,5
95419,5
95453,5
95459,5
95504,5
95525,5
95534,5
95583,5
95600,5
95603,5
95616,5
95623,5
95643,5
95648,5
95663,5
95669,5
95680,5
95686,5
95707,5
95727,5
95731,5
95740,5
95816,5
95857,5
95902,5
95906,5
95915,5
95937,5
95958,5
95969,5
95976,5
95981,5
95985,5
95999,5
96000,5
96017,5
96034,5
96040,5
96045,5
96048,5
96080,5
96110,5
96111,5
96163,5
96173,5
96185,5
96238,5
96249,5
96258,5
96305,5
96308,5
96320,5
96325,5
96346,5
96353,5
96366,5
96380,5
96383,5
96385,5
96421,5
96452,5
96453,5
96456,5
96494,5
96514,5
96533,5
96535,5
96537,5
96547,5
96558,5
96562,5
96573,5
96600,5
96633,5
96645,5
96646,5
96679,5
96682,5
96692,5
96744,5
96769,5
96780,5
96799,5
96814,5
96850,5
96877,5
96881,5
96885,5
96897,5
96965,5
97036,5
97115,5
97134,5
97162,5
97212,5
97219,5
97237,5
97258,5
97299,5
97302,5
97305,5
97318,5
97373,5
97405,5
97437,5
97441,5
97460,5
97485,5
97504,5
97507,5
97569,5
97628,5
97651,5
97661,5
97691,5
97693,5
97792,5
97814,5
97816,5
97852,5
97880,5
97929,5
97946,5
98001,5
98026,5
98037,5
98068,5
98085,5
98138,5
98142,5
98164,5
98183,5
98190,5
98225,5
98237,5
98274,5
98280,5
98310,5
98316,5
98323,5
98325,5
98347,5
98362,5
98430,5
98440,5
98513,5
98568,5
98608,5
98623,5
98661,5
98664,5
98703,5
98728,5
98753,5
98854,5
98855,5
98915,5
98939,5
98947,5
98994,5
99009,5
99048,5
99051,5
99063,5
99068,5
99103,5
99197,5
99200,5
99214,5
99258,5
99261,5
99262,5
99267,5
99300,5
99312,5
99319,5
99333,5
99354,5
99394,5
99398,5
99414,5
99435,5
99469,5
99471,5
99495,5
99501,5
99527,5
99529,5
99551,5
99566,5
99581,5
99615,5
99650,5
99665,5
99697,5
99751,5
99758,5
99773,5
99783,5
99818,5
99819,5
99839,5
99967,5
99981,5
100018,5
100029,5
100037,5
100048,5
100049,5
100060,5
100078,5
100081,5
100092,5
100118,5
100121,5
100182,5
100214,5
100245,5
100261,5
100273,5
100291,5
100306,5
100312,5
100362,5
100391,5
100440,5
100444,5
100556,5
100665,5
100669,5
100673,5
100677,5
100702,5
100703,5
100773,5
100782,5
100804,5
100864,5
100873,5
100878,5
100880,5
100881,5
100936,5
100972,5
100974,5
100982,5
101022,5
101040,5
101056,5
101060,5
101103,5
101110,5
101248,5
101286,5
101292,5
101328,5
101349,5
101371,5
101405,5
101406,5
101408,5
101496,5
101515,5
101587,5
101610,5
101612,5
101615,5
101625,5
101656,5
101710,5
101793,5
101823,5
101840,5
101877,5
101893,5
101896,5
101905,5
101948,5
101954,5
101966,5
101975,5
101999,5
102005,5
102059,5
102070,5
102078,5
102087,5
102113,5
102145,5
102161,5
102219,5
102221,5
102256,5
102322,5
102331,5
102376,5
102424,5
102430,5
102437,5
102478,5
102498,5
102509,5
102517,5
102533,5
102542,5
102581,5
102597,5
102600,5
102601,5
102611,5
102620,5
102626,5
102634,5
102642,5
102666,5
102687,5
102690,5
102702,5
102714,5
102760,5
102777,5
102780,5
102818,5
102825,5
102841,5
102870,5
102877,5
102904,5
102905,5
102920,5
102926,5
102933,5
102954,5
102985,5
102989,5
103008,5
103012,5
103019,5
103033,5
103073,5
103093,5
103157,5
103190,5
103193,5
103201,5
103246,5
103251,5
103293,5
103296,5
103297,5
103339,5
103345,5
103357,5
103412,5
103439,5
103451,5
103473,5
103480,5
103537,5
103564,5
103590,5
103605,5
103678,5
103681,5
103690,5
103716,5
103751,5
103763,5
103768,5
103829,5
103848,5
103889,5
103916,5
103919,5
103924,5
103948,5
103949,5
103953,5
103955,5
103983,5
104019,5
104023,5
104025,5
104029,5
104051,5
104083,5
104100,5
104119,5
104143,5
104187,5
104230,5
104231,5
104247,5
104259,5
104263,5
104278,5
104305,5
104334,5
104391,5
104403,5
104437,5
104496,5
104504,5
104511,5
104516,5
104544,5
104556,5
104592,5
104611,5
104629,5
104645,5
104662,5
104714,5
104718,5
104723,5
104730,5
104738,5
104798,5
104806,5
104811,5
104813,5
104836,5
104841,5
104894,5
104905,5
104912,5
104922,5
104955,5
104968,5
105038,5
105047,5
105054,5
105059,5
105075,5
105085,5
105087,5
105109,5
105172,5
105185,5
105202,5
105227,5
105231,5
105245,5
105271,5
105334,5
105336,5
105362,5
105408,5
105444,5
105450,5
105457,5
105468,5
105518,5
105544,5
105572,5
105620,5
105634,5
105642,5
105703,5
105743,5
105749,5
105767,5
105769,5
105801,5
105804,5
105887,5
105894,5
105897,5
105966,5
105972,5
105979,5
105984,5
106033,5
106039,5
106052,5
106073,5
106102,5
106110,5
106131,5
106179,5
106228,5
106303,5
106320,5
106321,5
106327,5
106342,5
106345,5
106346,5
106351,5
106365,5
106397,5
106428,5
106453,5
106455,5
106467,5
106513,5
106537,5
106577,5
106584,5
106610,5
106625,5
106784,5
106821,5
106826,5
106843,5
106855,5
106859,5
106870,5
106886,5
106921,5
106951,5
106956,5
106978,5
107072,5
107086,5
107141,5
107159,5
107182,5
107202,5
107244,5
107269,5
107329,5
107334,5
107369,5
107375,5
107392,5
107437,5
107454,5
107481,5
107483,5
107489,5
107538,5
107571,5
107578,5
107621,5
107627,5
107637,5
107638,5
107670,5
107676,5
107700,5
107713,5
107755,5
107808,5
107821,5
107852,5
107888,5
107897,5
107945,5
107976,5
107993,5
108014,5
108018,5
108023,5
108027,5
108101,5
108157,5
108161,5
108229,5
108244,5
108249,5
108288,5
108330,5
108351,5
108371,5
108403,5
108404,5
108405,5
108435,5
108449,5
108457,5
108539,5
108555,5
108562,5
108566,5
108582,5
108585,5
108602,5
108625,5
108658,5
108690,5
108693,5
108720,5
108736,5
108748,5
108751,5
108763,5
108766,5
108780,5
108788,5
108800,5
108862,5
108884,5
108910,5
108946,5
108978,5
108979,5
109009,5
109025,5
109038,5
109047,5
109048,5
109066,5
109103,5
109126,5
109175,5
109201,5
109203,5
109206,5
109208,5
109252,5
109253,5
109277,5
109287,5
109326,5
109332,5
109338,5
109354,5
109392,5
109438,5
109448,5
109457,5
109497,5
109540,5
109544,5
109566,5
109633,5
109649,5
109693,5
109719,5
109723,5
109773,5
109788,5
109792,5
109813,5
109833,5
109854,5
109898,5
109959,5
109987,5
109991,5
110000,5
110005,5
110056,5
110060,5
110063,5
110070,5
110081,5
110117,5
110124,5
110137,5
110156,5
110177,5
110191,5
110198,5
110199,5
110203,5
110248,5
110258,5
110279,5
110312,5
110322,5
110355,5
110372,5
110376,5
110390,5
110400,5
110479,5
110493,5
110494,5
110522,5
110582,5
110601,5
110606,5
110620,5
110657,5
110672,5
110706,5
110755,5
110762,5
110772,5
110845,5
110869,5
110923,5
110946,5
110978,5
110991,5
111008,5
111024,5
111068,5
111082,5
111141,5
111155,5
111173,5
111202,5
111205,5
111210,5
111266,5
111269,5
111282,5
111315,5
111348,5
111366,5
111382,5
111392,5
111393,5
111420,5
111462,5
111470,5
111506,5
111578,5
111589,5
111600,5
111606,5
111632,5
111635,5
111642,5
111643,5
111651,5
111657,5
111660,5
111662,5
111677,5
111678,5
111696,5
111698,5
111701,5
111707,5
111731,5
111737,5
111744,5
111747,5
111847,5
111854,5
111875,5
111964,5
111971,5
112008,5
112046,5
112107,5
112110,5
112116,5
112128,5
112170,5
112256,5
112270,5
112295,5
112310,5
112361,5
112366,5
112445,5
112450,5
112467,5
112470,5
112489,5
112492,5
112493,5
112495,5
112501,5
112533,5
112566,5
112688,5
112690,5
112692,5
112702,5
112721,5
112733,5
112764,5
112797,5
112834,5
112837,5
112843,5
112879,5
112881,5
112897,5
112932,5
112940,5
112963,5
113027,5
113028,5
113041,5
113058,5
113095,5
113101,5
113108,5
113150,5
113165,5
113167,5
113175,5
113212,5
113213,5
113215,5
113223,5
113229,5
113282,5
113290,5
113306,5
113314,5
113330,5
113394,5
113406,5
113421,5
113424,5
113452,5
113495,5
113503,5
113628,5
113656,5
113664,5
113671,5
113677,5
113692,5
113722,5
113743,5
113745,5
113770,5
113780,5
113830,5
113861,5
113890,5
113935,5
113945,5
113970,5
114098,5
114101,5
114158,5
114251,5
114272,5
114289,5
114292,5
114303,5
114315,5
114316,5
114326,5
114360,5
114385,5
114418,5
114424,5
114431,5
114478,5
114500,5
114507,5
114522,5
114527,5
114532,5
114537,5
114578,5
114587,5
114616,5
114662,5
114671,5
114681,5
114682,5
114720,5
114733,5
114740,5
114785,5
114811,5
114814,5
114838,5
114858,5
114869,5
114873,5
114880,5
114890,5
114932,5
114944,5
114979,5
114980,5
115003,5
115020,5
115028,5
115032,5
115070,5
115143,5
115189,5
115197,5
115205,5
115207,5
115211,5
115223,5
115227,5
115243,5
115292,5
115365,5
115378,5
115382,5
115387,5
115415,5
115425,5
115453,5
115464,5
115487,5
115491,5
115492,5
115518,5
115522,5
115525,5
115563,5
115564,5
115607,5
115617,5
115625,5
115629,5
115648,5
115652,5
115657,5
115665,5
115678,5
115713,5
115719,5
115756,5
115763,5
115817,5
115818,5
115822,5
115852,5
115857,5
115903,5
115925,5
115929,5
115933,5
115966,5
115967,5
115979,5
116019,5
116020,5
116042,5
116121,5
116125,5
116143,5
116242,5
116313,5
116330,5
116362,5
116373,5
116408,5
116419,5
116437,5
116482,5
116486,5
116507,5
116518,5
116526,5
116536,5
116584,5
116626,5
116663,5
116668,5
116675,5
116677,5
116679,5
116711,5
116721,5
116726,5
116727,5
116789,5
116817,5
116824,5
116832,5
116866,5
116868,5
116875,5
116878,5
116935,5
116970,5
116985,5
116990,5
117016,5
117031,5
117037,5
117043,5
117064,5
117074,5
117081,5
117122,5
117186,5
117226,5
117245,5
117262,5
117282,5
117289,5
117300,5
117329,5
117335,5
117337,5
117370,5
117408,5
117411,5
117422,5
117438,5
117460,5
117477,5
117480,5
117481,5
117532,5
117534,5
117561,5
117568,5
117576,5
117658,5
117659,5
117678,5
117712,5
117809,5
117843,5
117866,5
117879,5
117904,5
117910,5
117911,5
117936,5
117943,5
117956,5
117969,5
117992,5
117996,5
118050,5
118073,5
118081,5
118116,5
118160,5
118170,5
118195,5
118198,5
118203,5
118231,5
118240,5
118258,5
118337,5
118343,5
118362,5
118398,5
118405,5
118409,5
118413,5
118432,5
118475,5
118501,5
118502,5
118503,5
118510,5
118531,5
118533,5
118611,5
118623,5
118634,5
118658,5
118681,5
118710,5
118756,5
118758,5
118774,5
118799,5
118800,5
118807,5
118822,5
118825,5
118827,5
118831,5
118832,5
118889,5
118927,5
118936,5
118961,5
118979,5
118980,5
118990,5
119061,5
119062,5
119074,5
119093,5
119148,5
119152,5
119209,5
119229,5
119289,5
119295,5
119297,5
119319,5
119338,5
119348,5
119364,5
119375,5
119449,5
119478,5
119484,5
119545,5
119549,5
119606,5
119624,5
119648,5
119779,5
119871,5
119879,5
119913,5
119929,5
119937,5
119942,5
119966,5
119975,5
120006,5
120008,5
120036,5
120066,5
120069,5
120073,5
120090,5
120095,5
120127,5
120128,5
120130,5
120136,5
120143,5
120158,5
120215,5
120273,5
120304,5
120316,5
120348,5
120380,5
120382,5
120394,5
120418,5
120435,5
120484,5
120511,5
120519,5
120581,5
120587,5
120588,5
120597,5
120658,5
120677,5
120679,5
120682,5
120700,5
120704,5
120733,5
120745,5
120767,5
120795,5
120815,5
120816,5
120817,5
120840,5
120841,5
120861,5
120932,5
120965,5
120968,5
120972,5
121001,5
121013,5
121045,5
121092,5
121125,5
121131,5
121151,5
121157,5
121180,5
121201,5
121220,5
121232,5
121256,5
121327,5
121349,5
121370,5
121391,5
121429,5
121454,5
121455,5
121469,5
121490,5
121559,5
121599,5
121613,5
121618,5
121667,5
121678,5
121709,5
121744,5
121767,5
121774,5
121780,5
121787,5
121795,5
121810,5
121818,5
121854,5
121872,5
121875,5
121898,5
121938,5
121960,5
121993,5
121994,5
122026,5
122027,5
122043,5
122051,5
122068,5
122073,5
122120,5
122141,5
122209,5
122213,5
122228,5
122247,5
122266,5
122323,5
122341,5
122343,5
122354,5
122374,5
122451,5
122475,5
122527,5
122528,5
122538,5
122543,5
122562,5
122569,5
122570,5
122588,5
122606,5
122607,5
122614,5
122615,5
122617,5
122642,5
122663,5
122680,5
122681,5
122738,5
122776,5
122789,5
122807,5
122840,5
122844,5
122901,5
122941,5
122942,5
122980,5
123010,5
123019,5
123028,5
123072,5
123094,5
123102,5
123109,5
123133,5
123214,5
123268,5
123285,5
123312,5
123337,5
123343,5
123357,5
123365,5
123391,5
123393,5
123400,5
123409,5
123413,5
123423,5
123462,5
123473,5
123483,5
123484,5
123524,5
123548,5
123563,5
123568,5
123573,5
123618,5
123619,5
123631,5
123664,5
123680,5
123723,5
123742,5
123788,5
123792,5
123799,5
123813,5
123858,5
123876,5
123895,5
123932,5
123957,5
123965,5
123974,5
123988,5
124032,5
124064,5
124069,5
124083,5
124116,5
124175,5
124226,5
124241,5
124246,5
124266,5
124268,5
124278,5
124288,5
124305,5
124316,5
124319,5
124343,5
124411,5
124416,5
124439,5
124469,5
124491,5
124577,5
124587,5
124589,5
124628,5
124698,5
124700,5
124717,5
124801,5
124815,5
124884,5
124912,5
124926,5
124929,5
124980,5
124991,5
125047,5
125066,5
125085,5
125126,5
125180,5
125232,5
125240,5
125272,5
125321,5
125329,5
125332,5
125380,5
125394,5
125402,5
125414,5
125451,5
125475,5
125524,5
125558,5
125565,5
125570,5
125571,5
125589,5
125594,5
125623,5
125636,5
125638,5
125653,5
125665,5
125745,5
125757,5
125794,5
125799,5
125829,5
125858,5
125859,5
125871,5
125887,5
125891,5
125894,5
125910,5
125912,5
125914,5
125915,5
125923,5
125936,5
125970,5
125984,5
125995,5
126064,5
126072,5
126112,5
126124,5
126146,5
126149,5
126153,5
126154,5
126159,5
126161,5
126217,5
126218,5
126239,5
126259,5
126278,5
126293,5
126339,5
126341,5
126343,5
126416,5
126451,5
126498,5
126515,5
126539,5
126549,5
126589,5
126603,5
126630,5
126641,5
126652,5
126684,5
126725,5
126729,5
126738,5
126741,5
126762,5
126766,5
126785,5
126791,5
126809,5
126829,5
126851,5
126858,5
126875,5
126885,5
126892,5
126949,5
127028,5
127106,5
127135,5
127147,5
127151,5
127162,5
127176,5
127181,5
127230,5
127257,5
127313,5
127316,5
127366,5
127380,5
127482,5
127516,5
127523,5
127542,5
127553,5
127575,5
127600,5
127612,5
127625,5
127635,5
127701,5
127752,5
127758,5
127761,5
127786,5
127821,5
127840,5
127851,5
127864,5
127871,5
127872,5
127875,5
127876,5
127905,5
127914,5
127978,5
127984,5
127998,5
127999,5
128019,5
128027,5
128040,5
128051,5
128107,5
128114,5
128151,5
128167,5
128180,5
128218,5
128249,5
128251,5
128253,5
128282,5
128348,5
128372,5
128401,5
128411,5
128424,5
128432,5
128443,5
128453,5
128465,5
128501,5
128511,5
128526,5
128550,5
128565,5
128575,5
128583,5
128586,5
128726,5
128730,5
128731,5
128756,5
128758,5
128781,5
128785,5
128816,5
128826,5
128852,5
128853,5
128855,5
128866,5
128875,5
128889,5
128909,5
128930,5
128931,5
128957,5
129036,5
129064,5
129102,5
129130,5
129155,5
129165,5
129168,5
129214,5
129285,5
129294,5
129310,5
129311,5
129363,5
129390,5
129401,5
129403,5
129429,5
129442,5
129473,5
129502,5
129528,5
129529,5
129532,5
129642,5
129683,5
129713,5
129743,5
129744,5
129778,5
129782,5
129802,5
129804,5
129842,5
129844,5
129859,5
129879,5
129895,5
129901,5
129909,5
129915,5
129957,5
129963,5
129976,5
129984,5
129989,5
130017,5
130019,5
130043,5
130075,5
130084,5
130095,5
130134,5
130145,5
130153,5
130160,5
130161,5
130170,5
130180,5
130211,5
130233,5
130234,5
130235,5
130237,5
130242,5
130260,5
130262,5
130265,5
130298,5
130344,5
130388,5
130428,5
130461,5
130477,5
130491,5
130541,5
130563,5
130622,5
130626,5
130630,5
130651,5
130663,5
130673,5
